time_s,rollAccelerationCommand_rps2,measuredRollRate_rps,rollAttitudeCommand_rad,measuredRollAttitude_rad
7.24,0,-3.681258e-05,0,0
7.25,0,-3.581923e-05,0,0
7.26,0,-3.616548e-05,0,0
7.27,0,-3.781283e-05,0,0
7.28,0,-3.857223e-05,0,0
7.29,0,-3.761605e-05,0,0
7.3,0,-3.652531e-05,0,0
7.31,0,-3.883593e-05,0,0
7.32,0,-3.9322e-05,0,0
7.33,0,-3.891535e-05,0,0
7.34,0,-3.832016e-05,0,0
7.35,0,-3.896378e-05,0,0
7.36,0,-3.638978e-05,0,0
7.37,0,-3.733099e-05,0,0
7.38,0,-3.783389e-05,0,0
7.39,0,-3.7492e-05,0,0
7.4,0,-3.638582e-05,0,0
7.41,0,-3.720529e-05,0,0
7.42,0,-3.675859e-05,0,0
7.43,0,-3.832357e-05,0,0
7.44,0,-3.818697e-05,0,0
7.45,0,-3.631471e-05,0,0
7.46,0,-3.502925e-05,0,0
7.47,0,-3.485047e-05,0,0
7.48,0,-3.084955e-05,0,0
7.49,0,-3.139271e-05,0,0
7.5,0,-3.270443e-05,0,0
7.51,0,-3.237683e-05,0,0
7.52,0,-3.329718e-05,0,0
7.53,0,-3.382238e-05,0,0
7.54,0,-3.234757e-05,0,0
7.55,0,-3.564456e-05,0,0
7.56,0,-3.381098e-05,0,0
7.57,0,-3.914559e-05,0,0
7.58,0,-4.025842e-05,0,0
7.59,0,-3.725094e-05,0,0
7.6,0,-3.738919e-05,0,0
7.61,0,-3.87717e-05,0,0
7.62,0,-3.727209e-05,0,0
7.63,0,-3.668171e-05,0,0
7.64,0,-3.640095e-05,0,0
7.65,0,-3.595771e-05,0,0
7.66,0,-3.533335e-05,0,0
7.67,0,-3.2989e-05,0,0
7.68,0,-3.220511e-05,0,0
7.69,0,-2.57302e-05,0,0
7.7,0,-2.441469e-05,0,0
7.71,0,-2.194732e-05,0,0
7.72,0,-2.384755e-05,0,0
7.73,0,-2.349088e-05,0,0
7.74,0,-2.408281e-05,0,0
7.75,0,-2.389816e-05,0,0
7.76,0,-2.485142e-05,0,0
7.77,0,-2.626727e-05,0,0
7.78,0,-2.389821e-05,0,0
7.79,0,-2.169642e-05,0,0
7.8,0,-2.148165e-05,0,0
7.81,0,-2.108863e-05,0,0
7.82,0,-1.957898e-05,0,0
7.83,0,-1.842987e-05,0,0
7.84,0,-1.926327e-05,0,0
7.85,0,-2.336278e-05,0,0
7.86,0,-2.375545e-05,0,0
7.87,0,-2.600212e-05,0,0
7.88,0,-2.699592e-05,0,0
7.89,0,-2.017906e-05,0,0
7.9,0,-2.181789e-05,0,0
7.91,0,-2.419051e-05,0,0
7.92,0,-2.412005e-05,0,0
7.93,0,-2.734379e-05,0,0
7.94,0,-2.892974e-05,0,0
7.95,0,-2.815839e-05,0,0
7.96,0,-2.754726e-05,0,0
7.97,0,-2.599689e-05,0,0
7.98,0,-2.909048e-05,0,0
7.99,0,-2.647946e-05,0,0
8,0,-2.533211e-05,0,0
8.01,0,-2.160521e-05,0,0
8.02,0,-2.289135e-05,0,0
8.03,0,-2.399542e-05,0,0
8.04,0,-2.622618e-05,0,0
8.05,0,-2.608615e-05,0,0
8.06,0,-2.974803e-05,0,0
8.07,0,-2.87574e-05,0,0
8.08,0,-2.938815e-05,0,0
8.09,0,-2.980114e-05,0,0
8.1,0,-2.970874e-05,0,0
8.11,0,-2.846816e-05,0,0
8.12,0,-3.140025e-05,0,0
8.13,0,-3.085372e-05,0,0
8.14,0,-3.049649e-05,0,0
8.15,0,-3.157222e-05,0,0
8.16,0,-3.205418e-05,0,0
8.17,0,-3.427457e-05,0,0
8.18,0,-3.393744e-05,0,0
8.19,0,-3.567348e-05,0,0
8.2,0,-3.593469e-05,0,0
8.21,0,-3.789918e-05,0,0
8.22,0,-3.800302e-05,0,0
8.23,0,-4.058594e-05,0,0
8.24,0,-4.11985e-05,0,0
8.25,0,-3.918219e-05,0,0
8.26,0,-3.827077e-05,0,0
8.27,0,-3.753538e-05,0,0
8.28,0,-3.804968e-05,0,0
8.29,0,-3.595454e-05,0,0
8.3,0,-3.422636e-05,0,0
8.31,0,-3.213808e-05,0,0
8.32,0,-3.239226e-05,0,0
8.33,0,-3.100143e-05,0,0
8.34,0,-2.855109e-05,0,0
8.35,0,-2.894269e-05,0,0
8.36,0,-3.017962e-05,0,0
8.37,0,-2.82535e-05,0,0
8.38,0,-2.735625e-05,0,0
8.39,0,-2.690802e-05,0,0
8.4,0,-2.893955e-05,0,0
8.41,0,-2.943845e-05,0,0
8.42,0,-2.770489e-05,0,0
8.43,0,-2.842931e-05,0,0
8.44,0,-2.788489e-05,0,0
8.45,0,-2.767101e-05,0,0
8.46,0,-2.623222e-05,0,0
8.47,0,-2.831628e-05,0,0
8.48,0,-2.654023e-05,0,0
8.49,0,-2.586344e-05,0,0
8.5,0,-2.570559e-05,0,0
8.51,0,-2.538004e-05,0,0
8.52,0,-2.70847e-05,0,0
8.53,0,-2.725103e-05,0,0
8.54,0,-2.825102e-05,0,0
8.55,0,-2.739917e-05,0,0
8.56,0,-2.816915e-05,0,0
8.57,0,-2.591323e-05,0,0
8.58,0,-2.54321e-05,0,0
8.59,0,-2.519275e-05,0,0
8.6,0,-2.658215e-05,0,0
8.61,0,-2.429405e-05,0,0
8.62,0,-2.227207e-05,0,0
8.63,0,-2.232256e-05,0,0
8.64,0,-2.165856e-05,0,0
8.65,0,-1.777983e-05,0,0
8.66,0,-1.791042e-05,0,0
8.67,0,-1.867547e-05,0,0
8.68,0,-1.934391e-05,0,0
8.69,0,-1.639427e-05,0,0
8.7,0,-1.60282e-05,0,0
8.71,0,-1.555747e-05,0,0
8.72,0,-1.480142e-05,0,0
8.73,0,-1.409492e-05,0,0
8.74,0,-1.735568e-05,0,0
8.75,0,-1.993314e-05,0,0
8.76,0,-2.04481e-05,0,0
8.77,0,-1.988147e-05,0,0
8.78,0,-2.04899e-05,0,0
8.79,0,-2.185875e-05,0,0
8.8,0,-2.46189e-05,0,0
8.81,0,-2.420906e-05,0,0
8.82,0,-1.995783e-05,0,0
8.83,0,-1.985002e-05,0,0
8.84,0,-2.219018e-05,0,0
8.85,0,-2.235417e-05,0,0
8.86,0,-2.265317e-05,0,0
8.87,0,-2.204386e-05,0,0
8.88,0,-1.989146e-05,0,0
8.89,0,-1.963018e-05,0,0
8.9,0,-1.877668e-05,0,0
8.91,0,-1.908666e-05,0,0
8.92,0,-1.994836e-05,0,0
8.93,0,-2.13041e-05,0,0
8.94,0,-1.874143e-05,0,0
8.95,0,-1.709714e-05,0,0
8.96,0,-1.833529e-05,0,0
8.97,0,-2.048101e-05,0,0
8.98,0,-1.755847e-05,0,0
8.99,0,-1.988952e-05,0,0
9,0,-2.036335e-05,0,0
9.01,0,-2.093179e-05,0,0
9.02,0,-1.97999e-05,0,0
9.03,0,-1.825142e-05,0,0
9.04,0,-1.721858e-05,0,0
9.05,0,-1.89763e-05,0,0
9.06,0,-1.773677e-05,0,0
9.07,0,-1.921561e-05,0,0
9.08,0,-1.941512e-05,0,0
9.09,0,-1.693825e-05,0,0
9.1,0,-1.595315e-05,0,0
9.11,0,-1.784448e-05,0,0
9.12,0,-1.697093e-05,0,0
9.13,0,-1.586045e-05,0,0
9.14,0,-1.749806e-05,0,0
9.15,0,-1.776359e-05,0,0
9.16,0,-1.623432e-05,0,0
9.17,0,-1.425775e-05,0,0
9.18,0,-1.47584e-05,0,0
9.19,0,-1.324875e-05,0,0
9.2,0,-1.071352e-05,0,0
9.21,0,-1.502695e-05,0,0
9.22,0,-1.673716e-05,0,0
9.23,0,-1.71005e-05,0,0
9.24,0,-1.935341e-05,0,0
9.25,0,-2.159616e-05,0,0
9.26,0,-2.346344e-05,0,0
9.27,0,-2.326087e-05,0,0
9.28,0,-2.441694e-05,0,0
9.29,0,-2.552297e-05,0,0
9.3,0,-2.564385e-05,0,0
9.31,0,-2.144129e-05,0,0
9.32,0,-1.925556e-05,0,0
9.33,0,-1.960627e-05,0,0
9.34,0,-1.829745e-05,0,0
9.35,0,-1.636576e-05,0,0
9.36,0,-1.579187e-05,0,0
9.37,0,-1.779301e-05,0,0
9.38,0,-1.364179e-05,0,0
9.39,0,-1.453765e-05,0,0
9.4,0,-1.407454e-05,0,0
9.41,0,-1.33216e-05,0,0
9.42,0,-1.252745e-05,0,0
9.43,0,-1.399413e-05,0,0
9.44,0,-1.354189e-05,0,0
9.45,0,-1.277231e-05,0,0
9.46,0,-1.426915e-05,0,0
9.47,0,-1.433529e-05,0,0
9.48,0,-1.360217e-05,0,0
9.49,0,-1.452794e-05,0,0
9.5,0,-1.612457e-05,0,0
9.51,0,-1.667663e-05,0,0
9.52,0,-1.602312e-05,0,0
9.53,0,-1.822363e-05,0,0
9.54,0,-1.989576e-05,0,0
9.55,0,-2.181526e-05,0,0
9.56,0,-1.970078e-05,0,0
9.57,0,-1.904757e-05,0,0
9.58,0,-1.767395e-05,0,0
9.59,0,-1.555049e-05,0,0
9.6,0,-1.766872e-05,0,0
9.61,0,-1.847052e-05,0,0
9.62,0,-1.689224e-05,0,0
9.63,0,-1.758235e-05,0,0
9.64,0,-1.348919e-05,0,0
9.65,0,-1.474154e-05,0,0
9.66,0,-1.918238e-05,0,0
9.67,0,-2.01715e-05,0,0
9.68,0,-1.555434e-05,0,0
9.69,0,-1.297828e-05,0,0
9.7,0,-1.393679e-05,0,0
9.71,0,-9.994456e-06,0,0
9.72,0,-9.096948e-06,0,0
9.73,0,-8.057711e-06,0,0
9.74,0,-7.746878e-06,0,0
9.75,0,-5.502336e-06,0,0
9.76,0,-5.95355e-06,0,0
9.77,0,-7.457919e-06,0,0
9.78,0,-7.715295e-06,0,0
9.79,0,-9.151464e-06,0,0
9.8,0,-8.883917e-06,0,0
9.81,0,-7.68867e-06,0,0
9.82,0,-8.790134e-06,0,0
9.83,0,-1.234026e-05,0,0
9.84,0,-6.750297e-06,0,0
9.85,0,-7.962853e-06,0,0
9.86,0,-9.248093e-06,0,0
9.87,0,-1.221039e-05,0,0
9.88,0,-9.653204e-06,0,0
9.89,0,-1.383337e-05,0,0
9.9,0,-1.219e-05,0,0
9.91,0,-1.157166e-05,0,0
9.92,0,-9.218556e-06,0,0
9.93,0,-9.543937e-06,0,0
9.94,0,-8.173356e-06,0,0
9.95,0,-7.645534e-06,0,0
9.96,0,-7.227588e-06,0,0
9.97,0,-7.946031e-06,0,0
9.98,0,-8.039188e-06,0,0
9.99,0,-1.06202e-05,0,0
10,0,-9.633077e-06,0,0
10.01,0,-1.098461e-05,0,0
10.02,0,-1.238967e-05,0,0
10.03,0,-1.342638e-05,0,0
10.04,0,-1.279156e-05,0,0
10.05,0,-1.148313e-05,0,0
10.06,0,-1.187086e-05,0,0
10.07,0,-1.151411e-05,0,0
10.08,0,-1.236342e-05,0,0
10.09,0,-1.286655e-05,0,0
10.1,0,-1.241181e-05,0,0
10.11,0,-1.536464e-05,0,0
10.12,0,-1.551623e-05,0,0
10.13,0,-1.543556e-05,0,0
10.14,0,-1.077198e-05,0,0
10.15,0,-1.052645e-05,0,0
10.16,0,-1.044051e-05,0,0
10.17,0,-1.125547e-05,0,0
10.18,0,-1.261723e-05,0,0
10.19,0,-1.353677e-05,0,0
10.2,0,-1.37085e-05,0,0
10.21,0,-1.625773e-05,0,0
10.22,0,-1.912319e-05,0,0
10.23,0,-2.336799e-05,0,0
10.24,0,-2.145143e-05,0,0
10.25,0,-2.21344e-05,0,0
10.26,0,-2.314868e-05,0,0
10.27,0,-2.01674e-05,0,0
10.28,0,-1.862349e-05,0,0
10.29,0,-1.936201e-05,0,0
10.3,0,-1.842466e-05,0,0
10.31,0,-1.814762e-05,0,0
10.32,0,-1.708715e-05,0,0
10.33,0,-1.735163e-05,0,0
10.34,0,-1.863006e-05,0,0
10.35,0,-1.847578e-05,0,0
10.36,0,-1.691491e-05,0,0
10.37,0,-1.39717e-05,0,0
10.38,0,-1.417142e-05,0,0
10.39,0,-1.358364e-05,0,0
10.4,0,-1.443739e-05,0,0
10.41,0,-1.675478e-05,0,0
10.42,0,-1.591286e-05,0,0
10.43,0,-1.748477e-05,0,0
10.44,0,-1.718784e-05,0,0
10.45,0,-1.465248e-05,0,0
10.46,0,-1.474094e-05,0,0
10.47,0,-1.440104e-05,0,0
10.48,0,-1.427688e-05,0,0
10.49,0,-1.432044e-05,0,0
10.5,0,-1.499066e-05,0,0
10.51,0,-1.243393e-05,0,0
10.52,0,-1.354979e-05,0,0
10.53,0,-1.408336e-05,0,0
10.54,0,-1.436991e-05,0,0
10.55,0,-1.392051e-05,0,0
10.56,0,-1.13367e-05,0,0
10.57,0,-9.205172e-06,0,0
10.58,0,-1.157875e-05,0,0
10.59,0,-1.371301e-05,0,0
10.6,0,-1.389067e-05,0,0
10.61,0,-1.558954e-05,0,0
10.62,0,-1.605452e-05,0,0
10.63,0,-1.718547e-05,0,0
10.64,0,-1.626074e-05,0,0
10.65,0,-1.879434e-05,0,0
10.66,0,-2.047288e-05,0,0
10.67,0,-2.157297e-05,0,0
10.68,0,-2.3916e-05,0,0
10.69,0,-2.41162e-05,0,0
10.7,0,-2.366333e-05,0,0
10.71,0,-2.556114e-05,0,0
10.72,0,-2.899671e-05,0,0
10.73,0,-2.90911e-05,0,0
10.74,0,-2.801037e-05,0,0
10.75,0,-2.905373e-05,0,0
10.76,0,-2.782497e-05,0,0
10.77,0,-2.856685e-05,0,0
10.78,0,-2.79e-05,0,0
10.79,0,-2.667417e-05,0,0
10.8,0,-2.934037e-05,0,0
10.81,0,-2.662702e-05,0,0
10.82,0,-2.6371e-05,0,0
10.83,0,-2.491849e-05,0,0
10.84,0,-2.501466e-05,0,0
10.85,0,-2.466763e-05,0,0
10.86,0,-2.651802e-05,0,0
10.87,0,-2.470778e-05,0,0
10.88,0,-2.475705e-05,0,0
10.89,0,-2.482481e-05,0,0
10.9,0,-2.506428e-05,0,0
10.91,0,-2.810817e-05,0,0
10.92,0,-2.596544e-05,0,0
10.93,0,-2.628716e-05,0,0
10.94,0,-2.354926e-05,0,0
10.95,0,-2.376714e-05,0,0
10.96,0,-2.254421e-05,0,0
10.97,0,-2.050579e-05,0,0
10.98,0,-2.204495e-05,0,0
10.99,0,-2.387113e-05,0,0
11,0,-2.522827e-05,0,0
11.01,0,-2.50986e-05,0,0
11.02,0,-2.200494e-05,0,0
11.03,0,-2.251883e-05,0,0
11.04,0,-2.382893e-05,0,0
11.05,0,-2.115179e-05,0,0
11.06,0,-2.316429e-05,0,0
11.07,0,-2.088089e-05,0,0
11.08,0,-1.97333e-05,0,0
11.09,0,-1.806425e-05,0,0
11.1,0,-2.092255e-05,0,0
11.11,0,-2.037438e-05,0,0
11.12,0,-2.141418e-05,0,0
11.13,0,-2.024455e-05,0,0
11.14,0,-1.679753e-05,0,0
11.15,0,-1.665802e-05,0,0
11.16,0,-1.524015e-05,0,0
11.17,0,-1.820231e-05,0,0
11.18,0,-1.964317e-05,0,0
11.19,0,-1.774885e-05,0,0
11.2,0,-2.008709e-05,0,0
11.21,0,-1.94559e-05,0,0
11.22,0,-1.916316e-05,0,0
11.23,0,-1.955606e-05,0,0
11.24,0,-2.16281e-05,0,0
11.25,0,-1.931422e-05,0,0
11.26,0,-2.282175e-05,0,0
11.27,0,-1.9674e-05,0,0
11.28,0,-1.886797e-05,0,0
11.29,0,-2.164031e-05,0,0
11.3,0,-2.116091e-05,0,0
11.31,0,-1.955809e-05,0,0
11.32,0,-1.94816e-05,0,0
11.33,0,-1.929184e-05,0,0
11.34,0,-2.14653e-05,0,0
11.35,0,-2.11723e-05,0,0
11.36,0,-2.134691e-05,0,0
11.37,0,-2.440849e-05,0,0
11.38,0,-2.136686e-05,0,0
11.39,0,-1.88216e-05,0,0
11.4,0,-1.952986e-05,0,0
11.41,0,-1.903096e-05,0,0
11.42,0,-2.055518e-05,0,0
11.43,0,-1.86024e-05,0,0
11.44,0,-1.604792e-05,0,0
11.45,0,-1.489715e-05,0,0
11.46,0,-1.524976e-05,0,0
11.47,0,-1.342471e-05,0,0
11.48,0,-1.377329e-05,0,0
11.49,0,-1.124062e-05,0,0
11.5,0,-9.906807e-06,0,0
11.51,0,-9.107565e-06,0,0
11.52,0,-8.163812e-06,0,0
11.53,0,-1.193388e-05,0,0
11.54,0,-1.09535e-05,0,0
11.55,0,-1.173747e-05,0,0
11.56,0,-1.152388e-05,0,0
11.57,0,-1.259381e-05,0,0
11.58,0,-8.520436e-06,0,0
11.59,0,-9.941498e-06,0,0
11.6,0,-1.048919e-05,0,0
11.61,0,-1.090438e-05,0,0
11.62,0,-1.285536e-05,0,0
11.63,0,-1.189796e-05,0,0
11.64,0,-9.536055e-06,0,0
11.65,0,-7.563522e-06,0,0
11.66,0,-6.043996e-06,0,0
11.67,0,-8.73518e-06,0,0
11.68,0,-7.665342e-06,0,0
11.69,0,-8.816659e-06,0,0
11.7,0,-7.154869e-06,0,0
11.71,0,-9.872744e-06,0,0
11.72,0,-7.232156e-06,0,0
11.73,0,-6.32109e-06,0,0
11.74,0,-7.737853e-06,0,0
11.75,0,-7.459681e-06,0,0
11.76,0,-7.948592e-06,0,0
11.77,0,-9.058142e-06,0,0
11.78,0,-1.357459e-05,0,0
11.79,0,-1.436747e-05,0,0
11.8,0,-1.379748e-05,0,0
11.81,0,-1.334165e-05,0,0
11.82,0,-1.253981e-05,0,0
11.83,0,-1.07975e-05,0,0
11.84,0,-9.244074e-06,0,0
11.85,0,-7.661331e-06,0,0
11.86,0,-6.711687e-06,0,0
11.87,0,-6.088685e-06,0,0
11.88,0,-7.590545e-06,0,0
11.89,0,-7.257278e-06,0,0
11.9,0,-5.032505e-06,0,0
11.91,0,-6.591372e-06,0,0
11.92,0,-5.7106e-06,0,0
11.93,0,-7.077502e-06,0,0
11.94,0,-4.081618e-06,0,0
11.95,0,-5.591585e-06,0,0
11.96,0,-4.028645e-06,0,0
11.97,0,-2.914787e-06,0,0
11.98,0,-5.244212e-07,0,0
11.99,0,-2.604132e-06,0,0
12,0,-3.116183e-06,0,0
12.01,0,-4.603391e-06,0,0
12.02,0,-7.866814e-06,0,0
12.03,0,-7.423911e-06,0,0
12.04,0,-6.036181e-06,0,0
12.05,0,-5.793463e-06,0,0
12.06,0,-8.349505e-06,0,0
12.07,0,-1.043033e-05,0,0
12.08,0,-9.851559e-06,0,0
12.09,0,-1.115576e-05,0,0
12.1,0,-1.010968e-05,0,0
12.11,0,-1.264508e-05,0,0
12.12,0,-1.156217e-05,0,0
12.13,0,-1.246124e-05,0,0
12.14,0,-1.086147e-05,0,0
12.15,0,-1.282233e-05,0,0
12.16,0,-1.583694e-05,0,0
12.17,0,-1.446081e-05,0,0
12.18,0,-1.524448e-05,0,0
12.19,0,-1.547644e-05,0,0
12.2,0,-1.54074e-05,0,0
12.21,0,-1.508387e-05,0,0
12.22,0,-1.515699e-05,0,0
12.23,0,-1.663542e-05,0,0
12.24,0,-1.776314e-05,0,0
12.25,0,-2.025088e-05,0,0
12.26,0,-1.835214e-05,0,0
12.27,0,-1.472221e-05,0,0
12.28,0,-1.483904e-05,0,0
12.29,0,-1.361925e-05,0,0
12.3,0,-1.328315e-05,0,0
12.31,0,-1.655005e-05,0,0
12.32,0,-1.821256e-05,0,0
12.33,0,-1.887769e-05,0,0
12.34,0,-1.869452e-05,0,0
12.35,0,-1.768986e-05,0,0
12.36,0,-1.781612e-05,0,0
12.37,0,-2.020051e-05,0,0
12.38,0,-2.163373e-05,0,0
12.39,0,-2.007859e-05,0,0
12.4,0,-1.935659e-05,0,0
12.41,0,-1.771002e-05,0,0
12.42,0,-1.363608e-05,0,0
12.43,0,-1.265036e-05,0,0
12.44,0,-1.442374e-05,0,0
12.45,0,-1.603161e-05,0,0
12.46,0,-1.763298e-05,0,0
12.47,0,-1.708725e-05,0,0
12.48,0,-1.665178e-05,0,0
12.49,0,-1.7455e-05,0,0
12.5,0,-1.563637e-05,0,0
12.51,0,-1.24281e-05,0,0
12.52,0,-1.077339e-05,0,0
12.53,0,-9.922455e-06,0,0
12.54,0,-9.113422e-06,0,0
12.55,0,-8.08416e-06,0,0
12.56,0,-8.306934e-06,0,0
12.57,0,-5.792527e-06,0,0
12.58,0,-5.498111e-06,0,0
12.59,0,-6.52058e-06,0,0
12.6,0,-4.316556e-06,0,0
12.61,0,-3.030151e-06,0,0
12.62,0,-2.306499e-06,0,0
12.63,0,9.356904e-07,0,0
12.64,0,-1.2515e-07,0,0
12.65,0,-7.258695e-07,0,0
12.66,0,2.561416e-06,0,0
12.67,0,3.527897e-06,0,0
12.68,0,2.903267e-06,0,0
12.69,0,4.193167e-06,0,0
12.7,0,4.042168e-06,0,0
12.71,0,5.194238e-06,0,0
12.72,0,5.683128e-06,0,0
12.73,0,6.970594e-06,0,0
12.74,0,7.143555e-06,0,0
12.75,0,8.755031e-06,0,0
12.76,0,9.153831e-06,0,0
12.77,0,8.181271e-06,0,0
12.78,0,9.745478e-06,0,0
12.79,0,8.782515e-06,0,0
12.8,0,8.208135e-06,0,0
12.81,0,7.996509e-06,0,0
12.82,0,8.382231e-06,0,0
12.83,0,9.573276e-06,0,0
12.84,0,1.152045e-05,0,0
12.85,0,1.169409e-05,0,0
12.86,0,1.285206e-05,0,0
12.87,0,1.405513e-05,0,0
12.88,0,1.279621e-05,0,0
12.89,0,1.134992e-05,0,0
12.9,0,9.640466e-06,0,0
12.91,0,9.208745e-06,0,0
12.92,0,6.783077e-06,0,0
12.93,0,5.75217e-06,0,0
12.94,0,2.952912e-06,0,0
12.95,0,4.232112e-06,0,0
12.96,0,3.110003e-06,0,0
12.97,0,1.607242e-06,0,0
12.98,0,1.773834e-06,0,0
12.99,0,1.045786e-06,0,0
13,0,-1.047721e-06,0,0
13.01,0,-1.585214e-06,0,0
13.02,0,-2.473216e-06,0,0
13.03,0,-2.006649e-06,0,0
13.04,0,1.574759e-06,0,0
13.05,0,3.439904e-06,0,0
13.06,0,5.050185e-06,0,0
13.07,0,6.728695e-06,0,0
13.08,0,5.388983e-06,0,0
13.09,0,6.347848e-06,0,0
13.1,0,6.47809e-06,0,0
13.11,0,1.849593e-06,0,0
13.12,0,2.419202e-06,0,0
13.13,0,3.411928e-06,0,0
13.14,0,3.305045e-06,0,0
13.15,0,5.65703e-06,0,0
13.16,0,6.879106e-06,0,0
13.17,0,8.214728e-06,0,0
13.18,0,5.243819e-06,0,0
13.19,0,4.027312e-06,0,0
13.2,0,1.321448e-06,0,0
13.21,0,-3.966467e-06,0,0
13.22,0,-3.991438e-06,0,0
13.23,0,-6.065282e-06,0,0
13.24,0,-8.77079e-06,0,0
13.25,0,-9.458679e-06,0,0
13.26,0,-1.057279e-05,0,0
13.27,0,-9.017521e-06,0,0
13.28,0,-9.873615e-06,0,0
13.29,0,-1.183087e-05,0,0
13.3,0,-9.135343e-06,0,0
13.31,0,-8.633795e-06,0,0
13.32,0,-6.392962e-06,0,0
13.33,0,-6.620781e-06,0,0
13.34,0,-6.302448e-06,0,0
13.35,0,-7.893371e-06,0,0
13.36,0,-1.123273e-05,0,0
13.37,0,-1.006528e-05,0,0
13.38,0,-1.224437e-05,0,0
13.39,0,-1.075531e-05,0,0
13.4,0,-9.238687e-06,0,0
13.41,0,-1.012053e-05,0,0
13.42,0,-1.027988e-05,0,0
13.43,0,-1.096555e-05,0,0
13.44,0,-8.942013e-06,0,0
13.45,0,-8.805413e-06,0,0
13.46,0,-1.029063e-05,0,0
13.47,0,-1.120311e-05,0,0
13.48,0,-1.376713e-05,0,0
13.49,0,-1.416341e-05,0,0
13.5,0,-1.489095e-05,0,0
13.51,0,-1.606912e-05,0,0
13.52,0,-1.605415e-05,0,0
13.53,0,-1.74065e-05,0,0
13.54,0,-1.693215e-05,0,0
13.55,0,-1.614114e-05,0,0
13.56,0,-1.220721e-05,0,0
13.57,0,-1.129308e-05,0,0
13.58,0,-1.200574e-05,0,0
13.59,0,-1.343076e-05,0,0
13.6,0,-1.470103e-05,0,0
13.61,0,-1.224312e-05,0,0
13.62,0,-1.286825e-05,0,0
13.63,0,-1.260871e-05,0,0
13.64,0,-1.190151e-05,0,0
13.65,0,-9.603737e-06,0,0
13.66,0,-1.004326e-05,0,0
13.67,0,-1.118173e-05,0,0
13.68,0,-1.246067e-05,0,0
13.69,0,-1.373293e-05,0,0
13.7,0,-1.009222e-05,0,0
13.71,0,-1.113854e-05,0,0
13.72,0,-1.238261e-05,0,0
13.73,0,-1.135328e-05,0,0
13.74,0,-1.483143e-05,0,0
13.75,0,-1.416751e-05,0,0
13.76,0,-1.318328e-05,0,0
13.77,0,-1.45123e-05,0,0
13.78,0,-1.111612e-05,0,0
13.79,0,-1.187044e-05,0,0
13.8,0,-1.169614e-05,0,0
13.81,0,-1.356821e-05,0,0
13.82,0,-1.267629e-05,0,0
13.83,0,-1.331356e-05,0,0
13.84,0,-1.339239e-05,0,0
13.85,0,-1.246235e-05,0,0
13.86,0,-1.539041e-05,0,0
13.87,0,-1.505499e-05,0,0
13.88,0,-1.334526e-05,0,0
13.89,0,-1.113351e-05,0,0
13.9,0,-1.137607e-05,0,0
13.91,0,-1.385283e-05,0,0
13.92,0,-1.29632e-05,0,0
13.93,0,-1.267021e-05,0,0
13.94,0,-1.245316e-05,0,0
13.95,0,-1.328652e-05,0,0
13.96,0,-1.553659e-05,0,0
13.97,0,-1.572704e-05,0,0
13.98,0,-1.858213e-05,0,0
13.99,0,-1.906791e-05,0,0
14,0,-1.903188e-05,0,0
14.01,0,-1.915073e-05,0,0
14.02,0,-2.082218e-05,0,0
14.03,0,-2.064924e-05,0,0
14.04,0,-2.06747e-05,0,0
14.05,0,-2.113619e-05,0,0
14.06,0,-2.534828e-05,0,0
14.07,0,-2.509098e-05,0,0
14.08,0,-2.169333e-05,0,0
14.09,0,-2.378628e-05,0,0
14.1,0,-2.432829e-05,0,0
14.11,0,-2.652074e-05,0,0
14.12,0,-2.426837e-05,0,0
14.13,0,-2.433897e-05,0,0
14.14,0,-2.526977e-05,0,0
14.15,0,-2.396982e-05,0,0
14.16,0,-2.556654e-05,0,0
14.17,0,-2.609153e-05,0,0
14.18,0,-2.646933e-05,0,0
14.19,0,-2.452487e-05,0,0
14.2,0,-2.488986e-05,0,0
14.21,0,-2.487207e-05,0,0
14.22,0,-2.410181e-05,0,0
14.23,0,-2.078649e-05,0,0
14.24,0,-2.215918e-05,0,0
14.25,0,-2.091533e-05,0,0
14.26,0,-2.378388e-05,0,0
14.27,0,-2.252532e-05,0,0
14.28,0,-2.411782e-05,0,0
14.29,0,-2.380445e-05,0,0
14.3,0,-2.193182e-05,0,0
14.31,0,-2.034008e-05,0,0
14.32,0,-2.021107e-05,0,0
14.33,0,-1.941275e-05,0,0
14.34,0,-1.996536e-05,0,0
14.35,0,-1.658026e-05,0,0
14.36,0,-1.58768e-05,0,0
14.37,0,-1.654845e-05,0,0
14.38,0,-1.596526e-05,0,0
14.39,0,-1.508981e-05,0,0
14.4,0,-1.371789e-05,0,0
14.41,0,-1.334675e-05,0,0
14.42,0,-1.244636e-05,0,0
14.43,0,-1.117286e-05,0,0
14.44,0,-1.235513e-05,0,0
14.45,0,-1.308857e-05,0,0
14.46,0,-1.086929e-05,0,0
14.47,0,-1.08138e-05,0,0
14.48,0,-9.468701e-06,0,0
14.49,0,-1.289316e-05,0,0
14.5,0,-1.065909e-05,0,0
14.51,0,-1.285051e-05,0,0
14.52,0,-1.372551e-05,0,0
14.53,0,-1.116066e-05,0,0
14.54,0,-1.039343e-05,0,0
14.55,0,-9.175224e-06,0,0
14.56,0,-9.366372e-06,0,0
14.57,0,-7.681757e-06,0,0
14.58,0,-7.132188e-06,0,0
14.59,0,-5.682761e-06,0,0
14.6,0,-8.362334e-06,0,0
